Session_ID,Session_Date,Start_Hour,Station_ID,City,State,Station_Ownership,Charger_Type,Connector_Type,Customer_Type,Payment_Method,Session_Duration_Hours,Energy_Consumed_kWh,Price_per_kWh,Revenue,Electricity_Cost,Maintenance_Cost,Other_Cost,Profit,Occupancy_Rate_Pct,Customer_Rating,Session_Status
SES-002261,2024-05-15,6,EV-042,Delhi,Delhi,Own,AC Level 2,CCS2,Private,Corporate Account,0.8,10.61,10.71,113.63,65.85,161.39,49.81,-163.42,23.1,3.9,Completed
SES-000516,2024-01-06,10,EV-024,Gurugram,Haryana,Own,DC Fast,CHAdeMO,Private,Card,1.96,73.08,11.85,866.0,414.14,113.07,16.31,322.48,41.2,4.3,Completed
SES-002902,2024-03-23,11,EV-070,Jaipur,Rajasthan,Own,DC Fast,CCS2,Private,UPI,0.48,25.21,15.64,394.28,126.28,181.92,25.75,60.33,39.7,4.0,Completed
SES-002604,2025-09-25,22,EV-088,Gurugram,Haryana,Franchise,AC Level 2,CHAdeMO,Taxi/Ride-share,Wallet,1.73,21.41,8.27,177.06,179.89,179.47,54.91,-237.21,17.3,3.6,Completed
SES-000532,2025-01-19,18,EV-029,Gurugram,Haryana,Partner,AC Level 2,CHAdeMO,Private,Card,1.63,33.41,8.37,279.64,274.89,169.84,58.43,-223.52,34.8,3.7,Cancelled
SES-001461,2024-08-24,3,EV-029,Chennai,Tamil Nadu,Franchise,DC Fast,CCS2,Private,UPI,0.53,19.39,13.96,270.68,109.13,202.74,59.43,-100.62,18.7,4.1,Completed
SES-000327,2024-09-06,3,EV-013,Delhi,Delhi,Own,DC Fast,CCS2,Corporate,UPI,0.55,27.1,11.53,312.46,217.7,202.35,43.89,-151.48,43.5,4.6,Completed
SES-000247,2025-12-02,8,EV-098,Delhi,Delhi,Partner,AC Level 2,CHAdeMO,Private,UPI,1.4,22.8,10.78,245.78,121.86,218.17,74.09,-168.34,55.0,4.4,Completed
SES-002857,2025-04-11,15,EV-009,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Fleet,UPI,0.71,20.61,15.29,315.13,150.35,213.38,22.7,-71.3,53.3,4.5,Completed
SES-001623,2025-08-03,6,EV-026,Mumbai,Maharashtra,Own,DC Fast,CCS2,Private,Corporate Account,0.36,14.01,11.86,166.16,85.75,132.8,47.83,-100.22,29.2,3.9,Completed
SES-000931,2024-05-18,1,EV-025,Jaipur,Rajasthan,Own,DC Ultra-Fast,CCS2,Taxi/Ride-share,UPI,0.71,60.4,17.51,1057.6,343.59,253.04,50.91,410.06,20.8,4.3,Completed
SES-002151,2025-02-10,7,EV-040,Hyderabad,Telangana,Franchise,AC Level 2,Type 2,Fleet,UPI,0.44,4.4,11.07,48.71,36.56,164.91,53.47,-206.23,11.3,3.4,Completed
SES-001714,2025-03-06,3,EV-070,Mumbai,Maharashtra,Franchise,AC Level 2,CCS2,Private,UPI,2.16,44.74,11.81,528.38,299.64,162.15,9.88,56.71,37.2,4.4,Completed
SES-000070,2024-05-18,7,EV-031,Lucknow,Uttar Pradesh,Franchise,DC Fast,CCS2,Private,UPI,4.3,158.92,13.39,2127.94,842.83,43.85,73.27,1167.99,68.6,3.7,Completed
SES-000389,2025-07-23,4,EV-046,Pune,Maharashtra,Own,AC Level 2,CHAdeMO,Corporate,UPI,0.15,2.08,11.77,24.48,10.58,175.18,50.93,-212.21,41.4,3.3,Cancelled
SES-003315,2025-08-11,6,EV-070,Delhi,Delhi,Own,DC Fast,Type 2,Corporate,UPI,2.34,64.05,13.23,847.38,468.01,116.17,29.91,233.29,42.8,3.1,Completed
SES-004285,2024-01-13,13,EV-066,Jaipur,Rajasthan,Franchise,DC Fast,CCS2,Private,Card,0.77,24.65,14.94,368.27,201.12,218.47,71.31,-122.63,15.7,4.0,Completed
SES-002696,2024-08-05,10,EV-050,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Card,1.41,76.31,12.01,916.48,595.72,21.04,43.4,256.32,40.0,3.5,Completed
SES-000699,2025-11-04,15,EV-077,Mumbai,Maharashtra,Franchise,AC Level 2,CCS2,Private,Card,0.36,7.11,10.95,77.85,50.24,48.48,21.65,-42.52,22.8,4.7,Completed
SES-000748,2025-11-15,13,EV-055,Bengaluru,Karnataka,Franchise,DC Ultra-Fast,CHAdeMO,Taxi/Ride-share,Card,0.47,58.76,19.43,1141.71,393.0,183.04,30.45,535.22,32.2,4.4,Completed
SES-003510,2024-02-14,11,EV-057,Mumbai,Maharashtra,Own,DC Ultra-Fast,Type 2,Corporate,UPI,2.49,180.0,19.04,3427.2,1488.96,154.04,56.04,1728.16,37.5,3.7,Completed
SES-002096,2024-07-18,19,EV-018,Delhi,Delhi,Own,AC Level 2,CCS2,Private,Wallet,1.28,20.98,10.07,211.27,143.13,110.55,22.11,-64.52,48.7,3.6,Completed
SES-003530,2024-06-16,7,EV-083,Ahmedabad,Gujarat,Partner,AC Level 2,CCS2,Fleet,Card,2.22,28.02,10.72,300.37,232.43,97.25,18.16,-47.47,62.5,2.9,Completed
SES-002729,2025-01-13,21,EV-083,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Taxi/Ride-share,UPI,0.39,8.0,11.36,90.88,45.93,64.1,21.14,-40.29,22.3,4.3,Completed
SES-002237,2024-03-28,1,EV-064,Hyderabad,Telangana,Franchise,DC Fast,CHAdeMO,Private,Card,0.91,27.11,11.15,302.28,194.45,85.1,59.98,-37.25,26.5,4.8,Completed
SES-002772,2025-10-15,18,EV-058,Hyderabad,Telangana,Own,AC Level 2,Type 2,Private,UPI,0.73,10.45,10.1,105.54,57.92,137.24,28.96,-118.58,32.9,4.2,Completed
SES-004722,2024-02-02,19,EV-082,Lucknow,Uttar Pradesh,Own,DC Fast,CCS2,Private,UPI,1.08,48.14,13.43,646.52,293.24,66.15,30.54,256.59,49.7,4.0,Completed
SES-002726,2025-04-04,21,EV-089,Bengaluru,Karnataka,Own,DC Fast,CCS2,Fleet,Card,0.52,16.69,11.61,193.77,129.49,157.69,17.14,-110.55,40.4,4.3,Completed
SES-000228,2024-10-30,9,EV-078,Ahmedabad,Gujarat,Partner,AC Level 2,CHAdeMO,Private,Wallet,1.19,14.63,10.96,160.34,123.9,139.11,15.15,-117.82,28.8,4.1,Completed
SES-001036,2025-10-11,6,EV-041,Gurugram,Haryana,Franchise,DC Fast,CCS2,Private,UPI,0.69,38.86,13.9,540.15,240.71,33.31,48.27,217.86,11.0,3.3,Completed
SES-001860,2024-12-28,6,EV-068,Mumbai,Maharashtra,Partner,AC Level 2,CCS2,Fleet,UPI,1.01,18.6,8.13,151.22,136.43,110.25,16.13,-111.59,45.9,4.1,Completed
SES-004712,2024-07-04,8,EV-016,Hyderabad,Telangana,Own,DC Ultra-Fast,CCS2,Private,Corporate Account,1.87,180.0,17.86,3214.8,1393.2,148.16,66.17,1607.27,41.1,3.5,Completed
SES-001096,2024-03-26,10,EV-031,Bengaluru,Karnataka,Franchise,AC Level 2,CCS2,Private,Corporate Account,1.0,13.57,10.79,146.42,81.21,70.76,74.54,-80.09,48.7,4.5,Completed
SES-002705,2025-09-04,3,EV-026,Delhi,Delhi,Partner,DC Fast,CHAdeMO,Corporate,UPI,1.34,67.55,12.37,835.59,463.15,29.98,41.38,301.08,30.4,4.6,Completed
SES-003002,2025-05-20,1,EV-070,Lucknow,Uttar Pradesh,Own,DC Fast,CCS2,Fleet,UPI,0.23,10.47,12.88,134.85,56.64,123.62,15.84,-61.25,6.2,3.6,Completed
SES-001999,2024-07-30,2,EV-058,Mumbai,Maharashtra,Partner,DC Fast,Type 2,Private,Wallet,0.53,15.22,12.0,182.64,128.76,88.49,43.41,-78.02,12.1,5.0,Completed
SES-002543,2025-09-17,22,EV-001,Hyderabad,Telangana,Franchise,DC Fast,CCS2,Private,UPI,1.16,63.45,14.24,903.53,405.78,152.79,16.63,328.33,38.2,3.8,Completed
SES-000963,2024-07-10,18,EV-083,Pune,Maharashtra,Franchise,DC Fast,CCS2,Private,Card,3.89,180.0,11.71,2107.8,1523.9,21.8,58.21,503.89,86.2,4.0,Completed
SES-000892,2024-03-01,12,EV-095,Hyderabad,Telangana,Own,AC Level 2,Type 2,Taxi/Ride-share,Wallet,1.13,17.71,10.89,192.86,124.32,111.18,37.59,-80.23,54.3,4.3,Completed
SES-000190,2024-10-09,17,EV-084,Ahmedabad,Gujarat,Own,AC Level 2,CCS2,Private,UPI,3.52,35.61,11.25,400.61,246.57,165.23,30.83,-42.02,68.5,3.5,Completed
SES-000947,2025-03-31,4,EV-083,Bengaluru,Karnataka,Own,DC Ultra-Fast,CCS2,Fleet,UPI,1.21,158.42,15.11,2393.73,1285.48,101.56,51.67,955.02,47.3,4.9,Completed
SES-001055,2024-12-11,10,EV-014,Lucknow,Uttar Pradesh,Own,AC Level 2,CCS2,Private,Card,0.71,11.74,8.79,103.19,82.78,152.37,14.41,-146.37,19.2,3.4,Completed
SES-002580,2025-08-27,20,EV-009,Delhi,Delhi,Franchise,DC Fast,CCS2,Fleet,Corporate Account,0.81,30.23,11.82,357.32,204.28,156.67,53.87,-57.5,24.5,4.8,Completed
SES-000173,2024-04-18,13,EV-039,Pune,Maharashtra,Partner,DC Fast,CCS2,Private,Corporate Account,0.68,26.76,14.55,389.36,206.6,192.05,73.77,-83.06,6.9,4.5,Completed
SES-001589,2024-04-26,13,EV-064,Delhi,Delhi,Partner,AC Level 2,CCS2,Private,Wallet,0.7,11.49,9.79,112.49,97.61,150.88,66.0,-202.0,16.6,3.9,Completed
SES-003593,2024-04-19,22,EV-001,Gurugram,Haryana,Franchise,AC Level 2,CHAdeMO,Taxi/Ride-share,UPI,1.54,16.04,9.91,158.96,106.94,86.62,18.72,-53.32,24.3,4.5,Completed
SES-002256,2025-08-16,10,EV-057,Ahmedabad,Gujarat,Franchise,AC Level 2,CCS2,Private,UPI,1.99,23.05,9.53,219.67,195.75,195.21,36.32,-207.61,49.8,3.5,Completed
SES-000272,2025-01-02,11,EV-025,Jaipur,Rajasthan,Franchise,DC Fast,CCS2,Taxi/Ride-share,Card,0.49,19.66,13.42,263.84,150.95,112.19,64.22,-63.52,27.3,4.5,Completed
SES-001875,2025-03-20,14,EV-028,Lucknow,Uttar Pradesh,Partner,DC Ultra-Fast,CHAdeMO,Corporate,Wallet,0.68,63.32,16.09,1018.82,516.9,249.49,42.69,209.74,28.6,3.2,Completed
SES-003484,2024-04-18,5,EV-011,Hyderabad,Telangana,Franchise,AC Level 2,Type 2,Taxi/Ride-share,Card,2.13,36.2,9.72,351.86,208.26,170.09,57.37,-83.86,52.8,3.9,Completed
SES-002588,2024-02-21,22,EV-084,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.79,27.97,15.5,433.54,195.48,40.55,56.82,140.69,28.4,4.2,Completed
SES-000715,2024-09-16,14,EV-056,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,UPI,1.17,54.47,11.06,602.44,283.26,85.51,67.24,166.43,37.3,4.0,Completed
SES-002409,2025-01-17,18,EV-086,Lucknow,Uttar Pradesh,Own,AC Level 2,CHAdeMO,Private,UPI,3.22,33.79,9.28,313.57,268.18,77.51,28.33,-60.45,46.0,3.9,Completed
SES-003529,2024-08-19,10,EV-020,Ahmedabad,Gujarat,Own,AC Level 2,Type 2,Private,Card,0.59,6.26,9.31,58.28,48.91,104.29,19.0,-113.92,42.6,5.0,Completed
SES-000178,2024-09-12,0,EV-036,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Fleet,UPI,0.64,8.81,9.6,84.58,57.81,181.49,25.92,-180.64,32.6,3.9,Completed
SES-001700,2024-02-09,21,EV-044,Pune,Maharashtra,Own,DC Ultra-Fast,CCS2,Fleet,UPI,0.96,99.52,14.13,1406.22,565.36,87.27,78.75,674.84,50.2,5.0,Completed
SES-001361,2025-08-26,5,EV-041,Delhi,Delhi,Own,AC Level 2,CCS2,Private,UPI,1.49,25.55,10.0,255.5,200.8,50.14,53.01,-48.45,41.5,3.3,Completed
SES-002801,2024-03-28,17,EV-018,Bengaluru,Karnataka,Own,DC Fast,Type 2,Private,UPI,2.87,151.88,12.21,1854.45,953.87,218.65,75.14,606.79,66.7,4.3,Completed
SES-000873,2025-11-09,18,EV-026,Hyderabad,Telangana,Own,AC Level 2,Type 2,Private,UPI,0.53,8.2,10.35,84.87,68.12,219.34,62.23,-264.82,22.5,3.7,Completed
SES-002018,2025-05-18,1,EV-062,Hyderabad,Telangana,Own,DC Fast,CCS2,Taxi/Ride-share,UPI,2.8,93.44,14.06,1313.77,473.57,49.13,79.9,711.17,46.4,4.6,Completed
SES-000929,2024-04-21,11,EV-081,Jaipur,Rajasthan,Own,AC Level 2,Type 2,Fleet,Card,1.32,19.65,11.31,222.24,122.24,120.95,43.04,-63.99,38.8,4.5,Completed
SES-002258,2024-03-05,9,EV-012,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Corporate,Corporate Account,0.79,12.45,10.53,131.1,102.61,102.67,44.4,-118.58,35.5,4.1,Completed
SES-002868,2024-04-08,0,EV-035,Chennai,Tamil Nadu,Partner,AC Level 2,CHAdeMO,Corporate,Card,2.72,47.64,9.67,460.68,240.05,150.14,10.45,60.04,65.3,4.8,Completed
SES-000778,2025-03-30,10,EV-051,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Taxi/Ride-share,UPI,2.38,34.72,11.48,398.59,262.64,59.89,26.18,49.88,54.7,4.1,Completed
SES-004579,2025-06-05,13,EV-014,Ahmedabad,Gujarat,Own,DC Fast,CHAdeMO,Private,Card,0.21,6.06,13.46,81.57,33.33,60.14,62.55,-74.45,41.9,3.6,Completed
SES-003195,2025-09-30,18,EV-016,Mumbai,Maharashtra,Franchise,DC Fast,Type 2,Private,UPI,1.04,58.66,11.2,656.99,364.4,187.82,6.31,98.46,38.7,4.0,Completed
SES-004809,2024-04-24,21,EV-099,Delhi,Delhi,Own,DC Fast,CCS2,Fleet,Card,1.22,56.49,12.61,712.34,305.22,161.0,61.27,184.85,38.7,4.3,Completed
SES-000477,2024-02-20,8,EV-018,Hyderabad,Telangana,Own,AC Level 2,CCS2,Private,Corporate Account,0.86,14.92,11.37,169.64,102.09,184.78,22.53,-139.76,23.6,3.2,Completed
SES-001070,2025-04-24,19,EV-015,Hyderabad,Telangana,Partner,DC Fast,CCS2,Corporate,UPI,0.67,38.15,11.82,450.93,236.49,125.62,61.49,27.33,30.2,3.6,Completed
SES-002756,2024-05-28,12,EV-090,Hyderabad,Telangana,Own,AC Level 2,CCS2,Corporate,Card,2.45,35.14,8.76,307.83,227.1,179.31,39.32,-137.9,40.5,3.5,Completed
SES-000787,2024-11-01,12,EV-009,Ahmedabad,Gujarat,Franchise,DC Fast,Type 2,Private,Wallet,2.06,65.93,14.83,977.74,516.51,177.96,43.18,240.09,50.6,4.7,Completed
SES-003860,2024-08-06,1,EV-018,Gurugram,Haryana,Own,AC Level 2,Type 2,Taxi/Ride-share,UPI,0.77,15.19,10.34,157.06,127.67,29.47,65.59,-65.67,23.0,4.3,Completed
SES-001328,2024-03-14,3,EV-077,Gurugram,Haryana,Own,DC Fast,CCS2,Taxi/Ride-share,Card,1.47,66.8,12.12,809.62,513.56,183.17,34.13,78.76,44.5,3.8,Completed
SES-002693,2025-08-02,5,EV-082,Delhi,Delhi,Own,AC Level 2,CHAdeMO,Private,UPI,1.23,14.51,8.76,127.11,78.79,75.0,26.72,-53.4,46.8,4.2,Completed
SES-003119,2025-06-26,23,EV-086,Ahmedabad,Gujarat,Own,DC Fast,Type 2,Private,Wallet,0.9,51.02,13.17,671.93,259.6,37.26,55.55,319.52,33.9,3.2,Completed
SES-000565,2025-03-09,14,EV-085,Ahmedabad,Gujarat,Franchise,DC Fast,CCS2,Taxi/Ride-share,Wallet,0.79,33.99,13.17,447.65,259.54,195.11,14.08,-21.08,31.6,4.5,Completed
SES-002270,2025-06-19,17,EV-071,Jaipur,Rajasthan,Own,DC Ultra-Fast,CCS2,Private,Corporate Account,0.15,10.39,14.57,151.38,74.22,321.9,6.58,-251.32,9.0,4.3,Completed
SES-004183,2024-02-13,21,EV-068,Hyderabad,Telangana,Own,DC Fast,CCS2,Private,Card,0.25,9.54,13.56,129.36,58.38,196.33,49.8,-175.15,20.3,4.7,Completed
SES-003954,2025-10-30,0,EV-039,Ahmedabad,Gujarat,Own,DC Ultra-Fast,CHAdeMO,Private,Corporate Account,2.73,180.0,14.25,2565.0,1195.93,97.51,46.14,1225.42,26.8,3.6,Completed
SES-004297,2024-01-07,7,EV-077,Delhi,Delhi,Franchise,DC Fast,CCS2,Taxi/Ride-share,UPI,1.9,83.44,13.75,1147.3,703.22,110.51,7.68,325.89,50.5,4.5,Completed
SES-002587,2024-02-11,11,EV-036,Chennai,Tamil Nadu,Own,AC Level 2,CHAdeMO,Private,Card,0.62,7.15,8.7,62.2,46.1,87.4,14.41,-85.71,14.2,3.9,Completed
SES-003698,2025-05-01,2,EV-093,Pune,Maharashtra,Own,DC Ultra-Fast,CCS2,Private,UPI,0.66,86.55,17.42,1507.7,483.52,148.99,27.07,848.12,19.4,4.1,Completed
SES-003443,2024-07-30,5,EV-100,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Private,UPI,1.41,18.31,9.33,170.83,127.9,207.59,50.48,-215.14,41.1,4.7,Completed
SES-002875,2025-11-13,5,EV-044,Hyderabad,Telangana,Franchise,DC Fast,Type 2,Private,Corporate Account,1.34,36.85,12.33,454.36,227.48,169.83,12.95,44.1,26.8,4.6,Completed
SES-001835,2024-05-22,20,EV-007,Delhi,Delhi,Own,AC Level 2,Type 2,Private,UPI,0.76,11.9,11.07,131.73,89.09,96.23,42.97,-96.56,45.3,3.8,Completed
SES-000805,2025-04-25,0,EV-041,Lucknow,Uttar Pradesh,Franchise,AC Level 2,CCS2,Private,UPI,1.2,18.23,8.05,,138.58,37.13,35.02,-63.98,7.9,3.7,Completed
SES-004742,2024-01-13,8,EV-037,Ahmedabad,Gujarat,Own,AC Level 2,CCS2,Fleet,Wallet,0.54,7.24,11.85,85.79,43.14,137.36,8.05,-102.76,12.9,4.0,Completed
SES-004130,2025-01-13,14,EV-041,Pune,Maharashtra,Franchise,DC Fast,CCS2,Private,UPI,2.4,105.14,14.08,1480.37,768.32,50.2,76.32,585.53,37.7,4.1,Completed
SES-003697,2024-03-16,18,EV-058,Mumbai,Maharashtra,Own,DC Fast,Type 2,Private,Card,0.45,19.23,13.15,252.87,140.31,159.05,25.41,-71.9,22.9,4.2,Completed
SES-004795,2025-09-25,3,EV-050,Chennai,Tamil Nadu,Own,AC Level 2,CCS2,Private,Card,1.7,28.11,10.49,294.87,141.8,74.39,40.21,38.47,49.9,4.1,Completed
SES-002995,2025-07-04,6,EV-072,Gurugram,Haryana,Own,DC Ultra-Fast,CCS2,Private,UPI,2.85,180.0,15.37,2766.6,1170.42,161.19,49.75,1385.24,18.0,4.0,Completed
SES-000417,2025-09-22,0,EV-014,Gurugram,Haryana,Franchise,DC Ultra-Fast,CCS2,Private,Wallet,1.08,153.23,16.03,2456.28,1040.42,52.18,8.73,1354.95,23.6,3.7,Completed
SES-002173,2024-04-17,12,EV-017,Bengaluru,Karnataka,Own,DC Ultra-Fast,CHAdeMO,Fleet,Wallet,1.8,180.0,19.1,3438.0,1009.08,310.45,40.09,2078.38,45.1,3.4,Completed
SES-002019,2024-04-13,3,EV-036,Bengaluru,Karnataka,Partner,DC Fast,CCS2,Taxi/Ride-share,Wallet,1.0,34.7,15.47,536.81,252.74,188.85,17.58,77.64,36.0,4.2,Completed
SES-002778,2025-05-06,8,EV-083,Bengaluru,Karnataka,Partner,DC Fast,CCS2,Taxi/Ride-share,Corporate Account,1.17,55.13,15.98,880.98,278.98,165.96,62.29,373.75,25.1,3.7,Cancelled
SES-002521,2025-06-13,16,EV-060,Chennai,Tamil Nadu,Own,AC Level 2,CHAdeMO,Private,Card,1.25,24.76,9.5,235.22,131.83,93.42,68.64,-58.67,35.7,4.7,Completed
SES-001967,2025-05-21,5,EV-040,Bengaluru,Karnataka,Franchise,DC Fast,CHAdeMO,Corporate,Corporate Account,2.01,59.44,12.4,737.06,364.13,42.96,30.15,299.82,42.5,4.1,Completed
SES-004018,2024-06-30,4,EV-004,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Corporate,Card,0.94,16.63,11.02,183.26,122.87,20.53,65.82,-25.96,33.4,4.7,Completed
SES-000615,2024-11-21,14,EV-045,Gurugram,Haryana,Franchise,DC Fast,CHAdeMO,Private,Wallet,0.15,4.23,15.47,65.44,31.66,92.6,53.54,-112.36,35.6,3.8,Completed
SES-004835,2025-12-29,13,EV-072,Delhi,Delhi,Franchise,DC Fast,CCS2,Private,UPI,2.08,66.19,14.28,945.19,499.68,149.93,24.53,271.05,28.1,4.6,Completed
SES-000956,2025-02-08,18,EV-055,Delhi,Delhi,Own,DC Fast,Type 2,Fleet,UPI,1.04,30.08,11.32,340.51,212.81,53.92,38.28,35.5,26.2,2.5,Completed
SES-000084,2024-09-04,2,EV-066,Delhi,Delhi,Own,DC Ultra-Fast,Type 2,Fleet,UPI,0.36,44.47,18.27,812.47,352.22,248.59,7.51,204.15,28.8,4.7,Completed
SES-001068,2024-10-23,20,EV-070,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,Corporate Account,0.28,7.75,15.23,118.03,45.41,77.28,65.19,-69.85,25.6,4.4,Completed
SES-000958,2025-10-05,1,EV-049,Ahmedabad,Gujarat,Partner,DC Fast,CCS2,Taxi/Ride-share,Card,1.72,62.81,13.85,869.92,391.31,104.39,64.31,309.91,43.2,3.9,Completed
SES-003622,2025-10-17,22,EV-008,Jaipur,Rajasthan,Own,DC Fast,CHAdeMO,Fleet,Card,1.27,36.68,13.28,487.11,226.62,146.58,16.26,97.65,24.6,4.3,Completed
SES-001826,2024-04-22,3,EV-005,Mumbai,Maharashtra,Own,AC Level 2,Type 2,Private,Wallet,1.85,30.96,9.67,299.38,248.69,184.93,58.07,-192.31,69.4,3.8,Completed
SES-002917,2025-04-21,16,EV-052,Delhi,Delhi,Partner,AC Level 2,CCS2,Corporate,Wallet,0.39,5.71,8.69,49.62,40.78,127.63,56.34,-175.13,63.9,3.5,Completed
SES-003745,2024-06-27,23,EV-047,Delhi,Delhi,Own,DC Fast,CHAdeMO,Corporate,UPI,1.13,63.54,13.24,841.27,497.68,89.26,36.57,217.76,40.7,4.7,Completed
SES-001658,2025-05-22,6,EV-012,Ahmedabad,Gujarat,Franchise,DC Fast,CCS2,Taxi/Ride-share,Wallet,0.57,15.72,13.75,216.15,88.87,168.69,20.52,-61.93,4.3,4.5,Completed
SES-001890,2025-01-22,1,EV-071,Jaipur,Rajasthan,Own,DC Fast,CCS2, Private ,UPI,0.95,42.86,13.15,563.61,327.93,98.47,59.75,77.46,37.6,3.0,Completed
SES-002921,2025-05-30,3,EV-053,Lucknow,Uttar Pradesh,Partner,DC Ultra-Fast,CCS2,Private,Wallet,0.72,71.16,17.79,1265.94,593.38,213.63,34.88,424.05,35.5,3.4,Completed
SES-002708,2024-08-21,0,EV-079,Hyderabad,Telangana,Partner,DC Fast,CCS2,Private,UPI,0.45,22.18,12.98,287.9,169.84,146.96,67.61,-96.51,25.8,3.9,Completed
SES-004512,2025-12-20,3,EV-066,Pune,Maharashtra,Own,AC Level 2,CCS2,Private,UPI,0.81,11.82,8.72,103.07,65.11,104.93,72.63,-139.6,40.1,3.4,Completed
SES-004092,2025-03-03,5,EV-023,Gurugram,Haryana,Franchise,AC Level 2,CCS2,Private,Wallet,0.8,8.4,9.78,82.15,64.35,131.77,30.01,-143.98,28.6,3.6,Completed
SES-003499,2024-09-11,11,EV-091,Chennai,Tamil Nadu,Partner,AC Level 2,CHAdeMO,Private,Wallet,0.87,16.01,10.25,164.1,96.67,48.38,75.42,-56.37,39.3,4.1,Completed
SES-004151,2025-03-17,0,EV-010,Delhi,Delhi,Own,DC Fast,CCS2,Fleet,Wallet,0.96,40.11,15.22,610.47,203.33,196.22,78.52,132.4,51.0,4.0,Completed
SES-002956,2024-08-05,5,EV-023,Delhi,Delhi,Partner,AC Level 2,CHAdeMO,Corporate,Card,2.26,25.89,10.57,273.66,143.97,41.38,15.22,73.09,47.9,5.0,Completed
SES-001511,2024-01-14,15,EV-061,Chennai,Tamil Nadu,Partner,DC Fast,CCS2,Taxi/Ride-share,Wallet,0.53,23.65,15.37,363.5,175.68,41.68,64.95,81.19,56.2,4.3,Completed
SES-000504,2024-04-08,10,EV-090,Hyderabad,Telangana,Franchise,AC Level 2,Type 2,Private,Card,1.09,18.23,9.46,172.46,133.12,175.62,76.26,-212.54,37.6,3.9,Completed
SES-003378,2025-01-02,12,EV-050,Pune,Maharashtra,Partner,DC Fast,Type 2,Taxi/Ride-share,UPI,0.35,19.58,13.36,261.59,150.2,194.12,34.18,-116.91,19.2,4.6,Completed
SES-003058,2024-04-14,18,EV-002,Hyderabad,Telangana,Own,DC Fast,CCS2,Taxi/Ride-share,UPI,0.87,28.71,11.97,343.66,210.0,53.65,71.11,8.9,50.4,3.4,Completed
SES-004059,2024-07-01,23,EV-027,Lucknow,Uttar Pradesh,Own,DC Fast,CCS2,Taxi/Ride-share,UPI,4.11,170.17,15.12,2572.97,1233.77,182.96,70.51,1085.73,75.8,3.3,Completed
SES-004308,2024-07-03,12,EV-010,Mumbai,Maharashtra,Franchise,AC Level 2,CHAdeMO,Private,UPI,0.56,6.38,8.42,53.72,43.1,212.03,15.72,-217.13,29.9,3.8,Completed
SES-002728,2025-03-14,4,EV-058,Pune,Maharashtra,Own,DC Fast,CCS2,Private,UPI,1.36,60.17,14.47,870.66,503.14,189.94,49.76,127.82,18.9,4.2,Completed
SES-001301,2024-03-14,2,EV-078,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,Corporate Account,0.74,20.52,15.26,313.14,124.06,131.69,61.2,-3.81,12.7,4.4,Completed
SES-000506,2024-05-16,19,EV-071,Chennai,Tamil Nadu,Own,DC Ultra-Fast,CCS2,Corporate,Card,0.7,81.66,19.56,1597.27,541.63,162.28,75.44,817.92,52.4,4.5,Completed
SES-000442,2025-08-06,7,EV-041,Mumbai,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Wallet,1.49,84.55,12.06,1019.67,471.62,96.55,78.57,372.93,38.9,4.7,Completed
SES-004711,2025-05-10,10,EV-008,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,UPI,1.11,36.58,12.19,445.91,276.19,187.11,9.8,-27.19,7.8,3.9,Completed
SES-001600,2025-10-18,11,EV-019,Chennai,Tamil Nadu,Franchise,DC Fast,CCS2,Corporate,Card,3.33,174.45,15.67,2733.63,1197.55,202.15,39.79,1294.14,77.2,4.6,Completed
SES-000840,2024-06-09,23,EV-054,Jaipur,Rajasthan,Own,DC Fast,CCS2,Private,Card,0.72,33.61,12.91,433.91,274.61,27.83,5.93,125.54,42.1,3.6,Completed
SES-003430,2025-11-25,14,EV-058,Lucknow,Uttar Pradesh,Own,AC Level 2,CCS2,Taxi/Ride-share,UPI,1.47,16.56,10.71,177.36,127.38,202.78,29.55,-182.35,28.7,3.7,Completed
SES-004288,2025-06-23,1,EV-060,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Corporate,Card,1.03,13.39,8.17,109.4,111.47,80.72,11.72,-94.51,37.7,3.3,Completed
SES-002720,2025-12-29,17,EV-056,Mumbai,Maharashtra,Franchise,DC Fast,Type 2,Taxi/Ride-share,Corporate Account,0.64,24.93,11.05,275.48,149.53,87.14,76.46,-37.65,42.5,4.9,Completed
SES-002711,2024-07-14,17,EV-032,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Wallet,0.68,30.31,11.05,334.93,254.35,121.16,65.7,-106.28,44.4,3.7,Completed
